14.1,1.75,35.0,3.278,1.82441
14.1,2.25,35.0,6.07693,0.8235
14.1,2.25,45.0,2.6393,0.818918
14.1,2.25,65.0,3.02279,0.816221
14.1,2.25,90.0,1.46622,1.03241
14.1,2.25,110.0,0.29642,0.662203
14.1,2.75,35.0,4.45877,0.328652
14.1,2.75,45.0,2.96762,0.337988
14.1,2.75,65.0,2.36509,0.318769
14.1,2.75,90.0,1.58266,0.437251
14.1,2.75,110.0,0.575496,0.272706
14.1,3.25,35.0,4.66512,0.202438
14.1,3.25,45.0,3.79638,0.213953
14.1,3.25,65.0,3.70587,0.216215
14.1,3.25,90.0,2.44212,0.295184
14.1,3.25,110.0,1.43826,0.247225
14.1,3.75,35.0,3.65518,0.152215
14.1,3.75,45.0,3.29331,0.159308
14.1,3.75,65.0,3.87121,0.158291
14.1,3.75,90.0,2.64096,0.233627
14.1,3.75,110.0,2.02924,0.19857
14.1,4.25,35.0,3.35417,0.136364
14.1,4.25,45.0,3.19578,0.142506
14.1,4.25,65.0,3.51521,0.161923
14.1,4.25,90.0,2.80409,0.208949
14.1,4.25,110.0,2.02353,0.161884
14.1,4.75,35.0,3.15498,0.116977
14.1,4.75,45.0,3.17593,0.123598
14.1,4.75,65.0,3.46707,0.13639
14.1,4.75,90.0,2.74769,0.163781
14.1,4.75,110.0,1.9869,0.14869
14.1,5.25,35.0,3.12241,0.114911
14.1,5.25,45.0,3.28951,0.137937
14.1,5.25,65.0,3.15613,0.130059
14.1,5.25,90.0,2.90188,0.152284
14.1,5.25,110.0,1.99709,0.131911
14.1,5.75,35.0,3.06811,0.128338
14.1,5.75,45.0,3.11082,0.119425
14.1,5.75,65.0,3.03453,0.101904
14.1,5.75,90.0,3.01113,0.145964
14.1,5.75,110.0,2.05436,0.12266
14.1,6.25,35.0,2.88681,0.100607
14.1,6.25,45.0,2.99217,0.102983
14.1,6.25,65.0,3.22818,0.108152
14.1,6.25,90.0,2.66244,0.124859
14.1,6.25,110.0,1.81601,0.134299
14.1,6.75,35.0,2.34853,0.0950713
14.1,6.75,45.0,2.82337,0.105168
14.1,6.75,65.0,2.87634,0.100213
14.1,6.75,90.0,2.66375,0.117022
14.1,6.75,110.0,1.75514,0.113298
14.1,7.25,35.0,2.25589,0.104762
14.1,7.25,45.0,2.5836,0.100984
14.1,7.25,65.0,2.56145,0.0856083
14.1,7.25,90.0,2.29931,0.123136
14.1,7.25,110.0,1.51975,0.0926946
14.1,7.75,35.0,2.09727,0.0801075
14.1,7.75,45.0,2.42052,0.0903191
14.1,7.75,65.0,2.07314,0.0814783
14.1,7.75,90.0,2.38904,0.0997194
14.1,7.75,110.0,1.53027,0.101303
14.1,8.25,35.0,1.9316,0.0871001
14.1,8.25,45.0,2.21202,0.105835
14.1,8.25,65.0,1.9049,0.080131
14.1,8.25,90.0,1.73621,0.108419
14.1,8.25,110.0,1.1109,0.0828095
14.1,8.75,35.0,1.79295,0.0783287
14.1,8.75,45.0,1.94612,0.0857625
14.1,8.75,65.0,1.54738,0.0693878
14.1,8.75,90.0,1.54012,0.10225
14.1,8.75,110.0,0.685986,0.0782294
14.1,9.25,35.0,1.23349,0.0766177
14.1,9.25,45.0,1.08387,0.084959
14.1,9.25,65.0,1.38992,0.0793659
14.1,9.25,90.0,0.957385,0.0718449
14.1,9.25,110.0,0.596242,0.0668752
14.1,9.75,35.0,0.923396,0.0635547
14.1,9.75,45.0,1.14464,0.0813591
14.1,9.75,65.0,1.42584,0.0630197
14.1,9.75,90.0,0.730126,0.0647213
14.1,9.75,110.0,0.330534,0.0561799
14.1,10.25,35.0,0.906469,0.0793864
14.1,10.25,45.0,0.70919,0.0829385
14.1,10.25,65.0,0.867783,0.0678969
14.1,10.25,90.0,0.690733,0.0634913
14.1,10.25,110.0,0.376678,0.0730854
14.1,10.75,35.0,0.632335,0.0679123
14.1,10.75,45.0,0.752596,0.0668317
14.1,10.75,65.0,0.63112,0.0454988
14.1,10.75,90.0,0.485848,0.0567609
14.1,10.75,110.0,0.338739,0.0438899
14.1,11.25,35.0,0.309653,0.0505394
14.1,11.25,45.0,0.273444,0.0526679
14.1,11.25,65.0,0.414484,0.0489355
14.1,11.25,90.0,0.239326,0.0419414
14.1,11.25,110.0,0.201739,0.0418165
14.1,11.75,35.0,0.161675,0.0513561
14.1,11.75,45.0,0.104331,0.0334318
14.1,11.75,65.0,0.26476,0.0318368
14.1,11.75,90.0,0.229163,0.0339333
14.1,11.75,110.0,0.0747468,0.0317112
14.1,12.25,35.0,0.0814867,0.0368361
14.1,12.25,65.0,0.122153,0.0261818
14.1,12.25,90.0,0.0989986,0.0276983
14.1,12.25,110.0,0.0497975,0.0225858
